  0.601881  0.754234  0.058054  0.976569  0.010998  0.046583  0.799520  0.243487  0.911702  0.702739  0.600854  0.214429  0.885184  0.794075  0.586640  0.264907  0.350569  0.855872  0.451857  0.894016
  0.602143  0.754655  0.058333  0.976934  0.011138  0.046706  0.799355  0.243814  0.911781  0.703472  0.600965  0.217038  0.885787  0.792985  0.587482  0.264582  0.351335  0.856466  0.451598  0.894024
  0.602403  0.755076  0.058623  0.977294  0.011284  0.046834  0.799165  0.244149  0.911842  0.704225  0.601059  0.219784  0.886402  0.791820  0.588351  0.264229  0.352129  0.857068  0.451316  0.894013
  0.602661  0.755500  0.058923  0.977649  0.011436  0.046966  0.798949  0.244493  0.911887  0.705000  0.601136  0.222670  0.887028  0.790577  0.589248  0.263848  0.352953  0.857677  0.451010  0.893983
  0.602918  0.755926  0.059234  0.977999  0.011593  0.047102  0.798708  0.244846  0.911913  0.705798  0.601193  0.225700  0.887666  0.789255  0.590172  0.263438  0.353806  0.858295  0.450679  0.893934
  0.603173  0.756353  0.059555  0.978345  0.011756  0.047242  0.798441  0.245208  0.911922  0.706619  0.601229  0.228875  0.888317  0.787851  0.591126  0.262998  0.354689  0.858920  0.450322  0.893866
  0.603427  0.756781  0.059886  0.978685  0.011925  0.047387  0.798147  0.245579  0.911913  0.707465  0.601245  0.232195  0.888981  0.786362  0.592108  0.262528  0.355603  0.859554  0.449940  0.893778
  0.603679  0.757211  0.060228  0.979021  0.012099  0.047535  0.797828  0.245958  0.911886  0.708336  0.601240  0.235660  0.889660  0.784785  0.593119  0.262029  0.356549  0.860196  0.449531  0.893671
  0.603929  0.757643  0.060580  0.979352  0.012278  0.047688  0.797481  0.246347  0.911840  0.709234  0.601214  0.239265  0.890354  0.783119  0.594159  0.261501  0.357526  0.860847  0.449095  0.893545
  0.604178  0.758076  0.060943  0.979678  0.012464  0.047845  0.797108  0.246744  0.911775  0.710160  0.601169  0.243001  0.891065  0.781358  0.595229  0.260947  0.358536  0.861506  0.448631  0.893399
  0.604424  0.758511  0.061316  0.979999  0.012654  0.048006  0.796708  0.247151  0.911691  0.711115  0.601108  0.246854  0.891793  0.779499  0.596327  0.260370  0.359581  0.862174  0.448138  0.893233
  0.604670  0.758947  0.061700  0.980315  0.012851  0.048171  0.796279  0.247567  0.911586  0.712101  0.601036  0.250803  0.892539  0.777539  0.597453  0.259776  0.360659  0.862851  0.447615  0.893047
  0.604913  0.759385  0.062094  0.980627  0.013052  0.048341  0.795823  0.247991  0.911461  0.713120  0.600959  0.254822  0.893305  0.775473  0.598605  0.259172  0.361774  0.863537  0.447061  0.892842
  0.605154  0.759824  0.062498  0.980934  0.013260  0.048514  0.795339  0.248425  0.911316  0.714172  0.600886  0.258879  0.894093  0.773297  0.599782  0.258565  0.362925  0.864233  0.446476  0.892615
  0.605394  0.760264  0.062913  0.981236  0.013473  0.048692  0.794826  0.248868  0.911149  0.715260  0.600825  0.262941  0.894903  0.771005  0.600982  0.257965  0.364114  0.864937  0.445857  0.892369
  0.605632  0.760705  0.063338  0.981533  0.013691  0.048874  0.794284  0.249321  0.910960  0.716385  0.600785  0.266971  0.895737  0.768593  0.602202  0.257380  0.365341  0.865651  0.445205  0.892101
  0.605868  0.761147  0.063774  0.981825  0.013915  0.049060  0.793712  0.249782  0.910748  0.717551  0.600777  0.270938  0.896596  0.766056  0.603440  0.256819  0.366609  0.866375  0.444518  0.891813
  0.606102  0.761591  0.064220  0.982112  0.014145  0.049250  0.793111  0.250252  0.910514  0.718757  0.600806  0.274817  0.897483  0.763388  0.604695  0.256289  0.367919  0.867109  0.443794  0.891504
  0.606335  0.762036  0.064677  0.982395  0.014380  0.049444  0.792480  0.250732  0.910255  0.720007  0.600880  0.278588  0.898398  0.760584  0.605966  0.255793  0.369271  0.867853  0.443032  0.891173
  0.606565  0.762481  0.065144  0.982673  0.014621  0.049642  0.791818  0.251221  0.909973  0.721302  0.601004  0.282237  0.899343  0.757641  0.607252  0.255337  0.370668  0.868608  0.442230  0.890821
  0.606794  0.762928  0.065622  0.982946  0.014867  0.049845  0.791124  0.251719  0.909666  0.722643  0.601179  0.285755  0.900318  0.754555  0.608553  0.254922  0.372111  0.869373  0.441388  0.890447
  0.607020  0.763375  0.066110  0.983214  0.015119  0.050051  0.790400  0.252226  0.909335  0.724029  0.601408  0.289138  0.901324  0.751327  0.609868  0.254550  0.373602  0.870148  0.440502  0.890052
  0.607245  0.763824  0.066608  0.983478  0.015376  0.050262  0.789643  0.252743  0.908979  0.725460  0.601692  0.292386  0.902359  0.747961  0.611198  0.254220  0.375143  0.870935  0.439571  0.889635
  0.607468  0.764273  0.067117  0.983737  0.015639  0.050477  0.788853  0.253269  0.908601  0.726931  0.602032  0.295498  0.903422  0.744465  0.612543  0.253932  0.376736  0.871732  0.438594  0.889195
  0.607688  0.764723  0.067637  0.983991  0.015907  0.050696  0.788030  0.253803  0.908201  0.728438  0.602427  0.298478  0.904507  0.740855  0.613904  0.253687  0.378383  0.872541  0.437567  0.888733
  0.607907  0.765173  0.068167  0.984240  0.016181  0.050919  0.787173  0.254347  0.907782  0.729970  0.602877  0.301328  0.905607  0.737157  0.615281  0.253482  0.380087  0.873361  0.436489  0.888249
  0.608123  0.765624  0.068707  0.984484  0.016460  0.051147  0.786282  0.254900  0.907348  0.731517  0.603381  0.304053  0.906713  0.733402  0.616675  0.253318  0.381849  0.874192  0.435357  0.887742
  0.608337  0.766076  0.069258  0.984724  0.016745  0.051378  0.785356  0.255462  0.906902  0.733064  0.603940  0.306655  0.907814  0.729628  0.618086  0.253193  0.383673  0.875034  0.434169  0.887213
  0.608549  0.766528  0.069820  0.984959  0.017035  0.051614  0.784393  0.256033  0.906449  0.734596  0.604551  0.309140  0.908899  0.725874  0.619517  0.253107  0.385560  0.875887  0.432923  0.886662
  0.608759  0.766980  0.070392  0.985189  0.017330  0.051853  0.783394  0.256614  0.905992  0.736101  0.605215  0.311509  0.909957  0.722178  0.620967  0.253058  0.387513  0.876751  0.431615  0.886089
  0.608967  0.767433  0.070974  0.985414  0.017632  0.052097  0.782358  0.257203  0.905536  0.737566  0.605931  0.313768  0.910978  0.718568  0.622437  0.253045  0.389535  0.877624  0.430244  0.885496
  0.609172  0.767886  0.071567  0.985635  0.017938  0.052345  0.781283  0.257801  0.905082  0.738984  0.606699  0.315919  0.911957  0.715067  0.623928  0.253069  0.391627  0.878506  0.428808  0.884882
  0.609375  0.768339  0.072171  0.985850  0.018250  0.052597  0.780169  0.258408  0.904631  0.740350  0.607518  0.317965  0.912890  0.711688  0.625442  0.253128  0.393791  0.879396  0.427305  0.884250
  0.609576  0.768793  0.072785  0.986061  0.018568  0.052853  0.779015  0.259023  0.904186  0.741661  0.608387  0.319909  0.913774  0.708440  0.626979  0.253221  0.396027  0.880291  0.425736  0.883601
  0.609774  0.769247  0.073410  0.986267  0.018891  0.053113  0.777819  0.259648  0.903745  0.742916  0.609307  0.321754  0.914608  0.705325  0.628540  0.253349  0.398334  0.881190  0.424100  0.882937
  0.609970  0.769701  0.074045  0.986469  0.019219  0.053377  0.776581  0.260281  0.903308  0.744116  0.610276  0.323502  0.915393  0.702341  0.630127  0.253509  0.400710  0.882088  0.422400  0.882264
  0.610164  0.770155  0.074691  0.986666  0.019553  0.053646  0.775299  0.260922  0.902877  0.745261  0.611296  0.325155  0.916129  0.699485  0.631740  0.253703  0.403151  0.882981  0.420642  0.881583
  0.610355  0.770609  0.075347  0.986857  0.019892  0.053918  0.773972  0.261572  0.902449  0.746352  0.612366  0.326714  0.916818  0.696754  0.633381  0.253930  0.405648  0.883865  0.418833  0.880901
  0.610543  0.771063  0.076014  0.987044  0.020237  0.054195  0.772599  0.262231  0.902025  0.747393  0.613486  0.328182  0.917460  0.694142  0.635051  0.254189  0.408191  0.884735  0.416983  0.880224
  0.610729  0.771517  0.076691  0.987227  0.020588  0.054476  0.771177  0.262898  0.901603  0.748385  0.614656  0.329560  0.918058  0.691643  0.636752  0.254480  0.410768  0.885583  0.415105  0.879556
  0.610913  0.771971  0.077379  0.987404  0.020943  0.054761  0.769707  0.263573  0.901184  0.749329  0.615876  0.330849  0.918614  0.689254  0.638484  0.254804  0.413362  0.886404  0.413215  0.878905
  0.611094  0.772425  0.078078  0.987577  0.021304  0.055050  0.768185  0.264256  0.900766  0.750228  0.617147  0.332050  0.919127  0.686967  0.640250  0.255159  0.415960  0.887193  0.411330  0.878275
  0.611272  0.772879  0.078788  0.987745  0.021671  0.055343  0.766609  0.264947  0.900349  0.751084  0.618468  0.333163  0.919600  0.684780  0.642050  0.255547  0.418544  0.887946  0.409463  0.877671
  0.611448  0.773333  0.079508  0.987908  0.022043  0.055640  0.764978  0.265645  0.899934  0.751897  0.619842  0.334190  0.920034  0.682686  0.643888  0.255966  0.421102  0.888658  0.407631  0.877097
  0.611622  0.773787  0.080238  0.988066  0.022420  0.055941  0.763290  0.266351  0.899518  0.752670  0.621267  0.335131  0.920430  0.680682  0.645764  0.256417  0.423621  0.889329  0.405843  0.876554
  0.611793  0.774241  0.080980  0.988219  0.022803  0.056247  0.761542  0.267065  0.899102  0.753404  0.622745  0.335986  0.920789  0.678765  0.647681  0.256901  0.426094  0.889958  0.404109  0.876042
  0.611961  0.774695  0.081732  0.988367  0.023191  0.056556  0.759730  0.267785  0.898685  0.754100  0.624277  0.336755  0.921112  0.676929  0.649640  0.257417  0.428514  0.890544  0.402436  0.875562
  0.612126  0.775149  0.082495  0.988511  0.023585  0.056870  0.757853  0.268512  0.898267  0.754760  0.625864  0.337437  0.921401  0.675173  0.651646  0.257967  0.430876  0.891090  0.400827  0.875113
  0.612289  0.775603  0.083268  0.988649  0.023984  0.057188  0.755907  0.269245  0.897848  0.755384  0.627506  0.338034  0.921655  0.673493  0.653699  0.258550  0.433181  0.891596  0.399283  0.874692
  0.612449  0.776057  0.084053  0.988783  0.024389  0.057510  0.753888  0.269984  0.897427  0.755974  0.629205  0.338543  0.921876  0.671886  0.655804  0.259166  0.435425  0.892063  0.397807  0.874300
  0.612606  0.776511  0.084848  0.988912  0.024798  0.057836  0.751792  0.270729  0.897005  0.756530  0.630963  0.338964  0.922064  0.670349  0.657962  0.259818  0.437611  0.892494  0.396396  0.873932
  0.612761  0.776965  0.085654  0.989035  0.025214  0.058166  0.749616  0.271479  0.896579  0.757054  0.632781  0.339297  0.922220  0.668880  0.660179  0.260505  0.439740  0.892891  0.395051  0.873590
  0.612913  0.777419  0.086471  0.989154  0.025634  0.058500  0.747353  0.272232  0.896151  0.757546  0.634660  0.339539  0.922345  0.667477  0.662458  0.261228  0.441812  0.893254  0.393770  0.873269
  0.613062  0.777873  0.087298  0.989268  0.026060  0.058838  0.744999  0.272990  0.895721  0.758007  0.636603  0.339690  0.922438  0.666138  0.664802  0.261989  0.443829  0.893586  0.392550  0.872969
  0.613208  0.778328  0.088137  0.989376  0.026492  0.059181  0.742548  0.273749  0.895287  0.758437  0.638611  0.339747  0.922502  0.664861  0.667218  0.262788  0.445794  0.893887  0.391391  0.872689
  0.613352  0.778783  0.088986  0.989480  0.026929  0.059527  0.739993  0.274510  0.894850  0.758838  0.640688  0.339709  0.922535  0.663645  0.669710  0.263629  0.447709  0.894160  0.390289  0.872426
  0.613493  0.779238  0.089847  0.989578  0.027371  0.059878  0.737327  0.275272  0.894409  0.759210  0.642836  0.339573  0.922539  0.662487  0.672285  0.264512  0.449575  0.894405  0.389244  0.872180
  0.613630  0.779693  0.090718  0.989671  0.027819  0.060233  0.734542  0.276031  0.893965  0.759552  0.645058  0.339337  0.922513  0.661386  0.674947  0.265439  0.451394  0.894624  0.388252  0.871950
  0.613765  0.780149  0.091601  0.989760  0.028272  0.060592  0.731629  0.276787  0.893517  0.759867  0.647358  0.338996  0.922459  0.660340  0.677705  0.266414  0.453169  0.894817  0.387313  0.871734
  0.613897  0.780605  0.092494  0.989842  0.028730  0.060955  0.728581  0.277537  0.893065  0.760153  0.649739  0.338547  0.922376  0.659350  0.680565  0.267439  0.454901  0.894986  0.386423  0.871532
  0.614026  0.781062  0.093399  0.989920  0.029194  0.061322  0.725388  0.278279  0.892608  0.760413  0.652205  0.337986  0.922265  0.658413  0.683533  0.268519  0.456592  0.895131  0.385583  0.871342
  0.614151  0.781519  0.094314  0.989993  0.029663  0.061694  0.722045  0.279009  0.892148  0.760645  0.654762  0.337307  0.922125  0.657528  0.686615  0.269657  0.458244  0.895253  0.384789  0.871164
  0.614274  0.781977  0.095241  0.990060  0.030138  0.062069  0.718548  0.279723  0.891683  0.760850  0.657413  0.336504  0.921958  0.656694  0.689811  0.270858  0.459858  0.895352  0.384041  0.870998
  0.614393  0.782435  0.096179  0.990122  0.030618  0.062449  0.714900  0.280419  0.891213  0.761029  0.660164  0.335571  0.921763  0.655911  0.693117  0.272127  0.461435  0.895430  0.383337  0.870842
  0.614510  0.782894  0.097128  0.990178  0.031103  0.062833  0.711114  0.281094  0.890739  0.761182  0.663021  0.334499  0.921541  0.655178  0.696521  0.273468  0.462977  0.895487  0.382676  0.870695
  0.614623  0.783354  0.098088  0.990230  0.031594  0.063220  0.707218  0.281748  0.890259  0.761309  0.665989  0.333279  0.921292  0.654494  0.699997  0.274885  0.464486  0.895523  0.382056  0.870558
  0.614733  0.783814  0.099060  0.990276  0.032090  0.063613  0.703254  0.282383  0.889775  0.761410  0.669072  0.331900  0.921015  0.653858  0.703504  0.276377  0.465962  0.895540  0.381476  0.870430
  0.614839  0.784276  0.100043  0.990316  0.032592  0.064009  0.699274  0.283007  0.889286  0.761486  0.672274  0.330350  0.920711  0.653269  0.706995  0.277941  0.467406  0.895536  0.380936  0.870311
  0.614942  0.784738  0.101037  0.990351  0.033099  0.064409  0.695334  0.283632  0.888792  0.761537  0.675595  0.328617  0.920380  0.652728  0.710421  0.279569  0.468820  0.895513  0.380433  0.870199
  0.615042  0.785201  0.102043  0.990381  0.033611  0.064814  0.691478  0.284270  0.888292  0.761562  0.679033  0.326687  0.920022  0.652233  0.713742  0.281254  0.470205  0.895472  0.379968  0.870095
  0.615138  0.785665  0.103060  0.990405  0.034129  0.065223  0.687738  0.284934  0.887787  0.761562  0.682581  0.324550  0.919638  0.651785  0.716929  0.282988  0.471562  0.895411  0.379539  0.869997
  0.615230  0.786130  0.104088  0.990423  0.034652  0.065636  0.684134  0.285633  0.887277  0.761537  0.686226  0.322197  0.919227  0.651382  0.719970  0.284764  0.472891  0.895332  0.379145  0.869907
  0.615319  0.786597  0.105128  0.990436  0.035180  0.066053  0.680676  0.286373  0.886762  0.761487  0.689953  0.319627  0.918789  0.651025  0.722859  0.286576  0.474193  0.895236  0.378785  0.869823
  0.615403  0.787064  0.106179  0.990443  0.035714  0.066474  0.677369  0.287158  0.886241  0.761413  0.693742  0.316845  0.918324  0.650713  0.725596  0.288421  0.475470  0.895121  0.378460  0.869746
  0.615484  0.787533  0.107242  0.990445  0.036254  0.066900  0.674215  0.287987  0.885714  0.761313  0.697573  0.313866  0.917833  0.650446  0.728186  0.290296  0.476722  0.894989  0.378167  0.869674
  0.615562  0.788003  0.108317  0.990441  0.036798  0.067329  0.671212  0.288858  0.885182  0.761189  0.701432  0.310712  0.917315  0.650224  0.730633  0.292197  0.477949  0.894839  0.377907  0.869608
  0.615635  0.788475  0.109403  0.990432  0.037349  0.067763  0.668357  0.289764  0.884644  0.761040  0.705307  0.307414  0.916771  0.650046  0.732942  0.294120  0.479153  0.894673  0.377678  0.869548
  0.615704  0.788948  0.110501  0.990416  0.037904  0.068202  0.665646  0.290703  0.884101  0.760866  0.709196  0.304010  0.916200  0.649913  0.735119  0.296062  0.480334  0.894489  0.377480  0.869492
  0.615768  0.789422  0.111611  0.990395  0.038466  0.068644  0.663073  0.291668  0.883552  0.760668  0.713098  0.300537  0.915602  0.649825  0.737170  0.298016  0.481492  0.894289  0.377313  0.869442
  0.615829  0.789898  0.112732  0.990368  0.039032  0.069091  0.660629  0.292655  0.882997  0.760445  0.717015  0.297040  0.914977  0.649781  0.739100  0.299975  0.482629  0.894071  0.377176  0.869397
  0.615885  0.790376  0.113865  0.990335  0.039604  0.069542  0.658307  0.293661  0.882437  0.760197  0.720948  0.293559  0.914326  0.649782  0.740917  0.301931  0.483745  0.893837  0.377069  0.869356
  0.615936  0.790855  0.115010  0.990296  0.040182  0.069997  0.656100  0.294684  0.881871  0.759923  0.724894  0.290135  0.913648  0.649828  0.742627  0.303876  0.484839  0.893587  0.376991  0.869319
  0.615983  0.791337  0.116167  0.990252  0.040765  0.070457  0.654000  0.295722  0.881299  0.759625  0.728847  0.286805  0.912943  0.649919  0.744240  0.305803  0.485914  0.893321  0.376941  0.869287
  0.616025  0.791820  0.117336  0.990201  0.041353  0.070921  0.652000  0.296774  0.880721  0.759301  0.732798  0.283596  0.912211  0.650055  0.745764  0.307705  0.486969  0.893038  0.376919  0.869259
  0.616062  0.792305  0.118517  0.990144  0.041947  0.071389  0.650095  0.297840  0.880137  0.758952  0.736738  0.280529  0.911451  0.650237  0.747205  0.309577  0.488005  0.892739  0.376926  0.869235
  0.616094  0.792791  0.119709  0.990082  0.042546  0.071861  0.648279  0.298917  0.879548  0.758578  0.740655  0.277619  0.910664  0.650465  0.748573  0.311417  0.489022  0.892424  0.376959  0.869214
  0.616121  0.793280  0.120914  0.990013  0.043151  0.072338  0.646547  0.300008  0.878953  0.758178  0.744543  0.274872  0.909850  0.650738  0.749873  0.313224  0.490021  0.892093  0.377020  0.869198
  0.616142  0.793771  0.122131  0.989938  0.043762  0.072819  0.644895  0.301110  0.878352  0.757751  0.748392  0.272289  0.909008  0.651059  0.751112  0.314996  0.491002  0.891746  0.377108  0.869184
  0.616158  0.794264  0.123361  0.989857  0.044378  0.073304  0.643318  0.302225  0.877745  0.757299  0.752198  0.269870  0.908139  0.651427  0.752295  0.316735  0.491965  0.891384  0.377222  0.869175
  0.616169  0.794759  0.124602  0.989770  0.044999  0.073794  0.641813  0.303352  0.877133  0.756820  0.755956  0.267608  0.907241  0.651842  0.753426  0.318442  0.492911  0.891005  0.377363  0.869168
  0.616173  0.795257  0.125856  0.989677  0.045626  0.074288  0.640378  0.304491  0.876514  0.756314  0.759663  0.265500  0.906315  0.652307  0.754508  0.320119  0.493840  0.890611  0.377529  0.869164
  0.616172  0.795756  0.127122  0.989577  0.046259  0.074787  0.639008  0.305642  0.875891  0.755781  0.763317  0.263538  0.905361  0.652820  0.755544  0.321767  0.494753  0.890201  0.377721  0.869164
  0.616164  0.796258  0.128400  0.989471  0.046897  0.075290  0.637703  0.306805  0.875261  0.755221  0.766917  0.261716  0.904377  0.653383  0.756538  0.323388  0.495649  0.889776  0.377939  0.869166
  0.616150  0.796763  0.129691  0.989359  0.047540  0.075797  0.636458  0.307980  0.874626  0.754633  0.770463  0.260026  0.903365  0.653998  0.757491  0.324984  0.496530  0.889335  0.378182  0.869171
  0.616129  0.797270  0.130994  0.989240  0.048189  0.076309  0.635273  0.309168  0.873985  0.754017  0.773954  0.258462  0.902323  0.654664  0.758405  0.326557  0.497395  0.888878  0.378450  0.869179
  0.616102  0.797779  0.132310  0.989115  0.048844  0.076825  0.634145  0.310368  0.873339  0.753372  0.777390  0.257018  0.901252  0.655384  0.759282  0.328108  0.498245  0.888406  0.378743  0.869189
  0.616068  0.798291  0.133638  0.988983  0.049504  0.077345  0.633073  0.311580  0.872688  0.752698  0.780773  0.255688  0.900151  0.656157  0.760123  0.329639  0.499079  0.887918  0.379061  0.869202
  0.616026  0.798805  0.134979  0.988845  0.050170  0.077870  0.632055  0.312804  0.872031  0.751994  0.784103  0.254467  0.899019  0.656986  0.760929  0.331152  0.499900  0.887415  0.379404  0.869217
  0.615977  0.799322  0.136333  0.988700  0.050841  0.078400  0.631090  0.314041  0.871369  0.751260  0.787380  0.253348  0.897856  0.657872  0.761702  0.332648  0.500705  0.886897  0.379771  0.869234
  0.615920  0.799842  0.137700  0.988548  0.051518  0.078934  0.630176  0.315290  0.870702  0.750495  0.790606  0.252328  0.896663  0.658817  0.762443  0.334128  0.501497  0.886363  0.380162  0.869253
  0.615856  0.800364  0.139079  0.988390  0.052201  0.079472  0.629312  0.316551  0.870030  0.749698  0.793782  0.251402  0.895437  0.659822  0.763152  0.335595  0.502274  0.885813  0.380578  0.869274
  0.615783  0.800890  0.140471  0.988225  0.052889  0.080015  0.628497  0.317825  0.869353  0.748869  0.796908  0.250565  0.894179  0.660888  0.763830  0.337047  0.503038  0.885249  0.381018  0.869297
  0.615701  0.801418  0.141876  0.988054  0.053583  0.080562  0.627730  0.319111  0.868672  0.748007  0.799985  0.249815  0.892888  0.662019  0.764478  0.338488  0.503789  0.884668  0.381482  0.869321
  0.615611  0.801949  0.143294  0.987876  0.054282  0.081114  0.627011  0.320410  0.867986  0.747112  0.803014  0.249147  0.891564  0.663216  0.765096  0.339918  0.504526  0.884073  0.381970  0.869348
  0.615512  0.802483  0.144726  0.987690  0.054987  0.081670  0.626337  0.321721  0.867295  0.746181  0.805996  0.248558  0.890205  0.664481  0.765685  0.341338  0.505250  0.883462  0.382482  0.869375
  0.615403  0.803019  0.146170  0.987498  0.055698  0.082231  0.625709  0.323045  0.866601  0.745214  0.808932  0.248045  0.888812  0.665818  0.766245  0.342748  0.505962  0.882836  0.383019  0.869404
  0.615284  0.803559  0.147627  0.987299  0.056414  0.082797  0.625126  0.324381  0.865902  0.744211  0.811823  0.247606  0.887383  0.667228  0.766777  0.344151  0.506661  0.882194  0.383579  0.869434
  0.615156  0.804102  0.149098  0.987093  0.057136  0.083367  0.624587  0.325729  0.865200  0.743169  0.814670  0.247237  0.885917  0.668716  0.767281  0.345545  0.507347  0.881538  0.384162  0.869466
  0.615016  0.804648  0.150582  0.986880  0.057863  0.083942  0.624091  0.327090  0.864494  0.742088  0.817472  0.246936  0.884414  0.670284  0.767758  0.346933  0.508022  0.880865  0.384770  0.869498
  0.614866  0.805197  0.152080  0.986660  0.058596  0.084521  0.623638  0.328464  0.863786  0.740966  0.820232  0.246702  0.882873  0.671935  0.768207  0.348315  0.508684  0.880178  0.385402  0.869531
  0.614705  0.805749  0.153591  0.986432  0.059335  0.085105  0.623227  0.329850  0.863074  0.739802  0.822950  0.246531  0.881293  0.673675  0.768630  0.349691  0.509335  0.879475  0.386058  0.869565
  0.614532  0.806305  0.155115  0.986198  0.060079  0.085693  0.622859  0.331249  0.862360  0.738593  0.825626  0.246422  0.879672  0.675507  0.769026  0.351063  0.509974  0.878758  0.386737  0.869599
  0.614346  0.806863  0.156653  0.985956  0.060830  0.086286  0.622532  0.332661  0.861644  0.737339  0.828261  0.246372  0.878009  0.677435  0.769395  0.352430  0.510602  0.878024  0.387441  0.869634
  0.614148  0.807425  0.158205  0.985707  0.061585  0.086884  0.622246  0.334085  0.860927  0.736038  0.830856  0.246381  0.876303  0.679465  0.769738  0.353794  0.511219  0.877276  0.388168  0.869669
  0.613937  0.807990  0.159770  0.985451  0.062347  0.087486  0.622001  0.335523  0.860208  0.734687  0.833411  0.246447  0.874554  0.681601  0.770055  0.355155  0.511824  0.876513  0.388920  0.869704
  0.613713  0.808559  0.161349  0.985187  0.063114  0.088094  0.621796  0.336973  0.859488  0.733284  0.835928  0.246567  0.872759  0.683850  0.770345  0.356514  0.512419  0.875734  0.389696  0.869739
